,date,qty,1kg price,temp,temp_sc,qty_sc
3084,2014.09.13,555.8,8394.85,22.08,1.0800280932598565,-0.7335848802837196
3085,2014.09.14,,,,,
3086,2014.09.15,453.6,8839.17,22.3,1.1223021310243737,-0.7531927556273454
3087,2014.09.16,914.7,7613.38,22.68,1.1953209235267204,-0.6647270871249398
3088,2014.09.17,805.7,7805.64,22.92,1.2414380556334663,-0.685639596053073
3089,2014.09.18,824.5,7012.78,22.93,1.2433596028045804,-0.6820326679076701
3090,2014.09.19,987.7,6068.24,22.7,1.199164017868949,-0.6507214618794928
3091,2014.09.20,1321.1,5137.9,22.62,1.1837916405000344,-0.5867560446626156
3092,2014.09.21,,,,,
3093,2014.09.22,1154.7,5351.31,22.7,1.199164017868949,-0.6186811959070317
3094,2014.09.23,560.1,6695.98,22.58,1.1761054518155762,-0.7327598913993988
3095,2014.09.24,708.7,6392.56,22.43,1.1472822442488606,-0.7042498104203108
3096,2014.09.25,539.9,6995.09,22.55,1.1703408103022337,-0.7366354205769059
3097,2014.09.26,737.1,8272.88,22.55,1.1703408103022337,-0.6988010466261917
3098,2014.09.27,1228.8,8862.16,22.52,1.16457616878889,-0.6044645269935026
3099,2014.09.28,,,,,
3100,2014.09.29,1213.2,8593.86,22.65,1.1895562820133772,-0.6074575099226667
3101,2014.09.30,925.6,8796.57,22.72,1.2030071122111778,-0.6626358362321264
3102,2014.10.01,954.3,8876.56,22.48,1.1568899801044328,-0.6571295150739849
3103,2014.10.02,987.2,9820.81,22.58,1.1761054518155762,-0.65081739081953
3104,2014.10.03,1285.8,10450.95,22.62,1.1837916405000344,-0.5935286278292494
3105,2014.10.04,1224.4,11061.83,22.38,1.1376745083932884,-0.6053087016658311
3106,2014.10.05,,,,,
3107,2014.10.06,1322.8,10879.14,21.83,1.0319894139819967,-0.5864298862664886
3108,2014.10.07,1487.1,10097.75,21.8,1.026224772468654,-0.5549076365702291
3109,2014.10.08,1881.4,9622.08,21.85,1.035832508324226,-0.4792580744568077
3110,2014.10.09,1543.3,9342.16,21.85,1.035832508324226,-0.5441252237100357
3111,2014.10.10,1990.5,8891.85,21.88,1.0415971498375691,-0.4583263797406671
3112,2014.10.11,1540.7,9862.88,21.78,1.0223816781264252,-0.5446240541982297
3113,2014.10.12,,,,,
3114,2014.10.13,2871.7,8209.18,21.28,0.9263043195707056,-0.2892612158189149
3115,2014.10.14,1857.7,9327.15,21.22,0.9147750365440188,-0.4838051062145762
3116,2014.10.15,2565.4,9007.49,21.22,0.9147750365440188,-0.3480272844857699
3117,2014.10.16,3299.1,9062.76,21.07,0.8859518289773032,-0.2072611578750237
3118,2014.10.17,3693.5,8749.45,20.82,0.8379131496994433,-0.13159240997359484
3119,2014.10.18,6134.4,8187.17,20.73,0.8206192251594139,0.3367134895005369
3120,2014.10.19,,,,,
3121,2014.10.20,5090.9,8616.3,21.07,0.8859518289773032,0.13650979164267446
3122,2014.10.21,4771.4,7897.56,21.02,0.8763440931217311,0.0752111989588344
3123,2014.10.22,4634.8,7025.58,20.81,0.8359916025283287,0.04900341254064187
3124,2014.10.23,6968.6,7055.78,20.6,0.7956391119349269,0.4967613330587824
3125,2014.10.24,5612.1,7497.15,20.54,0.7841098289082401,0.2365061187375648
3126,2014.10.25,6815.7,7390.56,20.72,0.8186976779882992,0.4674262631953733
3127,2014.10.26,,,,,
3128,2014.10.27,7868.0,7971.75,20.65,0.8052468477904984,0.6693183103978925
3129,2014.10.28,6841.4,7835.96,20.51,0.7783451873948974,0.472357010713291
3130,2014.10.29,6081.8,8944.34,20.42,0.7610512628548679,0.32662176500861223
3131,2014.10.30,7533.9,9395.74,20.2,0.7187772250903508,0.605218592664963
3132,2014.10.31,7487.1,9534.48,20.2,0.7187772250903508,0.5962396438774711
3133,2014.11.01,7809.2,9245.62,19.89,0.6592092627858048,0.658037067049505
3134,2014.11.02,,,,,
3135,2014.11.03,11313.7,10050.63,19.3,0.5458379796900557,1.3304030077709994
3136,2014.11.04,9610.8,9687.22,19.18,0.5227794136366827,1.0036882237919342
3137,2014.11.05,10292.6,10484.39,19.18,0.5227794136366827,1.1344969264268079
3138,2014.11.06,11747.7,10375.19,19.07,0.5016423947544245,1.413669327723383
3139,2014.11.07,10330.7,10859.95,18.99,0.486270017385509,1.1418067116576511
3140,2014.11.08,15666.7,10413.75,18.86,0.4612899041610221,2.1655603597358057
3141,2014.11.09,,,,,
3142,2014.11.10,12616.8,11128.74,18.51,0.39403575317201867,1.580413011296232
3143,2014.11.11,10855.7,10553.23,18.35,0.3632909984341884,1.242532098696825
3144,2014.11.12,8529.3,11266.86,18.02,0.299879941787413,0.7961939264912364
3145,2014.11.13,8527.3,12036.27,17.19,0.14039152658491869,0.7958102107310872
3146,2014.11.14,17750.8,11860.61,16.82,0.06929428125368592,2.5654113675993138
3147,2014.11.15,19680.5,11166.52,16.7,0.04623571520031302,2.935639518779302
3148,2014.11.16,,,,,
3149,2014.11.17,21579.9,11848.06,16.38,-0.015253794275347628,3.3000543761930285
3150,2014.11.18,10137.4,11166.96,16.11,-0.06713556789543618,1.1047205834392275
3151,2014.11.19,8081.4,11948.52,16.04,-0.08058639809323698,0.7102607820058157
3152,2014.11.20,8476.3,12401.73,16.08,-0.07290020940877957,0.7860254588472817
3153,2014.11.21,13653.0,12702.36,16.04,-0.08058639809323698,1.7792161466295502
3154,2014.11.22,16470.9,13105.96,16.12,-0.06521402072432148,2.3198524668918123
3155,2014.11.23,,,,,
3156,2014.11.24,22743.0,11901.5,16.06,-0.07674330375100827,3.5232042765078155
3157,2014.11.25,10499.7,11764.4,15.96,-0.0959587754621518,1.174230693390261
3158,2014.11.26,12728.0,10472.68,15.91,-0.1055665113177239,1.6017476075605297
3159,2014.11.27,12176.4,10503.54,15.87,-0.11325270000218166,1.4959188009113709
3160,2014.11.28,14856.2,11002.92,15.74,-0.13823281322666858,2.0100595479353287
3161,2014.11.29,15529.8,10520.91,15.7,-0.14591900191112633,2.13929501595359
3162,2014.11.30,,,,,
3163,2014.12.01,9654.4,12934.25,15.22,-0.23815326612461696,1.0120532273631877
3164,2014.12.02,8549.6,12794.91,14.35,-0.4053278700115694,0.8000886414567513
3165,2014.12.03,5581.8,13062.95,13.82,-0.5071698700806321,0.23069282497130386
3166,2014.12.04,9403.4,13060.62,13.53,-0.5628947380429498,0.9638968994644588
3167,2014.12.05,7432.0,13706.97,13.3,-0.6070903229785806,0.5856682746853596
3168,2014.12.06,1198.6,11806.43,12.58,-0.7454417192988171,-0.6102586349717559
3169,2014.12.07,,,,,
3170,2014.12.08,17471.0,12216.84,13.06,-0.6532074550853261,2.5117295327544364
3171,2014.12.09,7441.2,12371.64,12.92,-0.6801091154809277,0.5874333671820461
3172,2014.12.10,8438.3,11325.97,12.88,-0.687795304165385,0.7787348594044463
3173,2014.12.11,8062.8,12001.69,12.87,-0.6897168513364997,0.7066922254364278
3174,2014.12.12,10715.2,12519.42,12.58,-0.7454417192988171,1.215576066546341
3175,2014.12.13,11430.8,11789.12,11.99,-0.8588130023945661,1.3528695655277367
3176,2014.12.14,,,,,
3177,2014.12.15,13306.8,10386.13,11.58,-0.9375964364102564,1.7127949485477174
3178,2014.12.16,8081.6,10263.68,11.45,-0.9625765496347436,0.7102991535818307
3179,2014.12.17,7972.3,10654.46,11.05,-1.039438436479319,0.689329087289675
3180,2014.12.18,9443.7,10042.84,10.54,-1.1374373422061534,0.971628772031466
3181,2014.12.19,11161.6,8861.55,10.54,-1.1374373422061534,1.3012214242116502
3182,2014.12.20,11890.2,8923.76,10.92,-1.0644185497038063,1.4410090756340157
3183,2014.12.21,,,,,
3184,2014.12.22,14967.4,8669.78,10.37,-1.170103644115098,2.0313941441996257
3185,2014.12.23,9640.1,8628.15,10.54,-1.1374373422061534,1.0093096596781208
3186,2014.12.24,9189.8,8553.73,10.64,-1.118221870495009,0.9229160562805208
3187,2014.12.25,9694.8,8139.72,10.65,-1.1163003233238948,1.019804285718202
3188,2014.12.26,11536.8,7846.52,10.65,-1.1163003233238948,1.373206500815646
3189,2014.12.27,12066.1,7975.11,10.51,-1.1432019837194964,1.4747568767391408
3190,2014.12.28,,,,,
3191,2014.12.29,12397.7,7376.45,10.46,-1.1528097195750682,1.5383769497718838
3192,2014.12.30,10692.5,8137.55,10.58,-1.1297511535216958,1.2112208926686474
3193,2014.12.31,14149.6,8555.26,10.4,-1.1643390026017548,1.874492769874605
3194,2015.01.01,,,,,
3195,2015.01.02,17378.5,8593.1,9.4,-1.356493719713194,2.4939826788475346
3196,2015.01.03,9400.9,8498.62,9.35,-1.3661014555687665,0.9634172547642724
3197,2015.01.04,,,,,
3198,2015.01.05,14951.8,7658.62,10.27,-1.189319115826242,2.028401161270462
3199,2015.01.06,10861.1,7491.43,10.26,-1.1912406629973564,1.2435681312492275
3200,2015.01.07,11308.6,6548.24,10.08,-1.2258285120774153,1.3294245325826188
3201,2015.01.08,10819.8,5863.39,9.66,-1.30653349326422,1.235644400802146
3202,2015.01.09,8010.5,6586.71,9.63,-1.3122981347775629,0.6966580583085253
3203,2015.01.10,11197.3,6365.35,9.74,-1.2911611158953047,1.3080707505303135
3204,2015.01.11,,,,,
3205,2015.01.12,10654.8,7657.37,9.57,-1.3238274178042495,1.2039878505898345
3206,2015.01.13,10116.1,7202.36,9.55,-1.327670512146478,1.1006340105936383
3207,2015.01.14,8807.3,7436.39,9.73,-1.2930826630664192,0.8495304171519799
3208,2015.01.15,9817.8,7242.97,9.74,-1.2911611158953047,1.04340280496738
3209,2015.01.16,10502.7,7213.94,9.52,-1.3334351536598217,1.1748062670304853
3210,2015.01.17,11672.7,7446.1,9.16,-1.4026108518199396,1.3992799867177868
3211,2015.01.18,,,,,
3212,2015.01.19,14646.9,6410.67,9.23,-1.3891600216221387,1.969903693635712
3213,2015.01.20,10051.7,5473.82,9.26,-1.3833953801087957,1.0882783631168331
3214,2015.01.21,7897.9,5768.64,9.42,-1.3526506253709654,0.6750548610121235
3215,2015.01.22,7955.2,5372.38,9.37,-1.3622583612265375,0.6860483175403991
3216,2015.01.23,7953.6,6202.48,9.43,-1.3507290781998509,0.6857413449322798
3217,2015.01.24,12192.6,6744.14,9.42,-1.3526506253709654,1.4990268985685802
3218,2015.01.25,,,,,
3219,2015.01.26,9428.8,6423.18,9.71,-1.2969257574086477,0.968770089618354
3220,2015.01.27,7229.9,6278.28,9.63,-1.3122981347775629,0.5468937971222795
3221,2015.01.28,8930.0,6373.85,9.51,-1.335356700830936,0.8730713790371354
3222,2015.01.29,9122.3,6744.77,9.33,-1.3699445499109948,0.909965649375484
3223,2015.01.30,8916.4,6634.8,9.38,-1.3603368140554228,0.8704621118681206
3224,2015.01.31,9825.3,7718.91,9.03,-1.4275909650444267,1.0448417390679396
3225,2015.02.01,,,,,
3226,2015.02.02,11626.0,7369.98,9.06,-1.4218263235310835,1.3903202237183019
3227,2015.02.03,10588.1,7034.4,9.35,-1.3661014555687665,1.1911909299888574
3228,2015.02.04,11129.5,6472.07,9.3,-1.375709191424338,1.295062786261255
3229,2015.02.05,9256.1,6321.85,9.21,-1.3930031159643674,0.935636233729468
3230,2015.02.06,9186.6,7038.35,9.18,-1.3987677574777109,0.9223021110642822
3231,2015.02.07,13829.8,6514.84,9.21,-1.3930031159643674,1.8131366198267418
3232,2015.02.08,,,,,
3233,2015.02.09,12710.6,6272.38,8.76,-1.4794727386645157,1.5984092804472316
3234,2015.02.10,9545.4,6019.3,8.49,-1.531354512284604,0.9911407184350544
3235,2015.02.11,9818.0,6485.11,8.42,-1.5448053424824046,1.043441176543395
3236,2015.02.12,10714.1,6684.95,8.52,-1.525589870771261,1.2153650228782589
3237,2015.02.13,11427.7,8231.41,8.31,-1.565942361364663,1.3522748060995058
3238,2015.02.14,19197.4,7397.93,8.36,-1.5563346255090906,2.8429529769152544
3239,2015.02.15,,,,,
3240,2015.02.16,14862.3,8311.57,8.67,-1.4967666632045449,2.0112298810037843
3241,2015.02.17,15590.5,7645.39,8.83,-1.4660219084667143,2.15094078927412
3242,2015.02.18,6277.1,7776.84,8.93,-1.4468064367555706,0.3640916089871849
3243,2015.02.19,,,,,
3244,2015.02.20,,,,,
3245,2015.02.21,,,,,
3246,2015.02.22,,,,,
3247,2015.02.23,3259.0,7733.01,9.6,-1.3180627762909063,-0.2149546588660158
3248,2015.02.24,5747.4,8899.22,9.79,-1.281553380039733,0.2624644899116603
3249,2015.02.25,6234.3,8341.76,9.73,-1.2930826630664192,0.35588009171999124
3250,2015.02.26,7146.0,6449.41,9.93,-1.2546517196441314,0.5307969209840193
3251,2015.02.27,6192.2,5558.28,9.88,-1.2642594554997029,0.3478028749688498
3252,2015.02.28,8956.0,5697.36,9.71,-1.2969257574086477,0.8780596839190755
3253,2015.03.01,,,,,
3254,2015.03.02,6752.6,5012.44,9.9,-1.2604163611574744,0.4553200309626651
3255,2015.03.03,3681.5,6147.32,10.0,-1.2412008894463304,-0.13389470453449026
3256,2015.03.04,3344.7,7005.73,9.84,-1.2719456441841608,-0.1985124385436212
3257,2015.03.05,3953.7,6839.55,9.74,-1.2911611158953047,-0.08167098957817963
3258,2015.03.06,2588.0,7793.24,9.87,-1.2661810026708178,-0.3436912963960836
3259,2015.03.07,3573.2,7466.23,10.15,-1.2123776818796146,-0.1546729129465713
3260,2015.03.08,,,,,
3261,2015.03.09,5156.8,8185.09,10.35,-1.1739467384573268,0.14915322593959174
3262,2015.03.10,4530.9,7569.54,10.03,-1.2354362479329877,0.02906937880088908
3263,2015.03.11,4623.3,6965.91,9.76,-1.287318021553076,0.04679704691978377
3264,2015.03.12,4716.0,5667.68,9.68,-1.3026903989219911,0.0645822724027007
3265,2015.03.13,3104.2,6040.9,9.77,-1.2853964743819617,-0.2446542587015665
3266,2015.03.14,3117.0,6833.78,10.01,-1.2392793422752162,-0.2421984778366114
3267,2015.03.15,,,,,
3268,2015.03.16,3919.4,7341.28,10.29,-1.1854760214840132,-0.08825171486473893
3269,2015.03.17,3678.5,7111.64,10.52,-1.1412804365483822,-0.1344702781747141
3270,2015.03.18,3705.5,6104.23,10.67,-1.1124572289816659,-0.12929011541269947
3271,2015.03.19,3041.9,5715.48,10.82,-1.0836340214149502,-0.2566070046302151
3272,2015.03.20,2485.2,5147.14,11.1,-1.0298307006237473,-0.3634142864677543
3273,2015.03.21,3077.6,5030.43,11.3,-0.9913997572014592,-0.2497576783115513
3274,2015.03.22,,,,,
3275,2015.03.23,2663.3,5571.15,11.51,-0.9510472666080572,-0.3292443980264649
3276,2015.03.24,2107.3,5939.88,11.47,-0.9587334552925144,-0.4359173793479518
3277,2015.03.25,2247.8,6106.19,11.59,-0.9356748892391421,-0.4089613471974682
3278,2015.03.26,2527.5,6313.99,11.69,-0.916459417527998,-0.35529869814059795
3279,2015.03.27,1754.1,6708.21,11.75,-0.9049301345013115,-0.5036815825903065
3280,2015.03.28,2944.6,6419.99,11.87,-0.8818715684479391,-0.2752747763614753
3281,2015.03.29,,,,,
3282,2015.03.30,2259.4,6873.03,12.35,-0.7896373042344481,-0.4067357957886025
3283,2015.03.31,1860.9,6519.24,12.5,-0.7608140966677321,-0.4831911609983374
3284,2015.04.01,2116.0,6430.24,12.55,-0.7512063608121601,-0.4342482157913027
3285,2015.04.02,2036.0,5638.81,12.55,-0.7512063608121601,-0.449596846197272
3286,2015.04.03,1610.8,6049.75,12.68,-0.7262262475876731,-0.531174816804999
3287,2015.04.04,1780.6,5322.52,12.78,-0.7070107758765293,-0.4985973487683291
3288,2015.04.05,,,,,
3289,2015.04.06,1697.3,6017.74,12.62,-0.7377555306143596,-0.5145791101785446
3290,2015.04.07,1443.6,6316.69,12.6,-0.7415986249565882,-0.563253454353475
3291,2015.04.08,1572.0,6165.94,12.53,-0.755049455154389,-0.5386189025518942
3292,2015.04.09,1429.1,5949.16,12.62,-0.7377555306143596,-0.5660353936145569
3293,2015.04.10,1419.6,6069.56,12.8,-0.7031676815343002,-0.5678580434752658
3294,2015.04.11,1613.2,5691.29,13.03,-0.6589720965986694,-0.5307143578928201
3295,2015.04.12,,,,,
3296,2015.04.13,1219.7,7005.21,13.0,-0.6647367381120125,-0.6062104337021816
3297,2015.04.14,1472.1,6322.56,12.92,-0.6801091154809277,-0.5577855047713484
3298,2015.04.15,1510.1,5879.34,13.0,-0.6647367381120125,-0.550494905328513
3299,2015.04.16,1522.2,5946.12,12.88,-0.687795304165385,-0.5481734249796101
3300,2015.04.17,1176.6,6337.99,13.03,-0.6589720965986694,-0.6144795083333976
3301,2015.04.18,1027.0,6554.3,13.3,-0.6070903229785806,-0.6431814471925603
3302,2015.04.19,,,,,
3303,2015.04.20,877.8,7660.02,13.38,-0.5917179456096654,-0.6718066428996929
3304,2015.04.21,1024.3,7846.84,13.38,-0.5917179456096654,-0.6436994634687617
3305,2015.04.22,1099.1,7809.26,13.58,-0.5532870021873776,-0.6293484940391805
3306,2015.04.23,1071.5,7533.69,13.7,-0.530228436134005,-0.6346437715292398
3307,2015.04.24,1020.2,7172.27,13.75,-0.520620700278433,-0.6444860807770677
3308,2015.04.25,847.1,6403.18,14.07,-0.4591311908027723,-0.6776966798179839
3309,2015.04.26,,,,,
3310,2015.04.27,841.8,6635.85,14.58,-0.3611322850759383,-0.6787135265823793
3311,2015.04.28,757.5,5244.98,14.9,-0.29964277560027763,-0.6948871458726694
3312,2015.04.29,700.3,5258.56,14.9,-0.29964277560027763,-0.7058614166129376
3313,2015.04.30,317.1,6697.23,14.98,-0.2842703982313625,-0.7793813562575307
3314,2015.05.01,534.0,6924.65,15.0,-0.2804273038891337,-0.7377673820693463
3315,2015.05.02,572.1,7558.7,15.08,-0.26505492652021856,-0.7304575968385034
3316,2015.05.03,,,,,
3317,2015.05.04,473.0,7692.47,15.12,-0.2573687378357612,-0.7494707127538979
3318,2015.05.05,502.3,7260.27,14.93,-0.2938781340869346,-0.7438492768677116
3319,2015.05.06,572.8,7153.44,14.87,-0.30540741711362107,-0.7303232963224511
3320,2015.05.07,540.7,6288.47,14.93,-0.2938781340869346,-0.7364819342728464
3321,2015.05.08,439.7,6176.3,15.13,-0.2554471906646465,-0.7558595801603827
3322,2015.05.09,540.0,6130.32,15.33,-0.21701624724235874,-0.7366162347888986
3323,2015.05.10,,,,,
3324,2015.05.11,376.1,7594.38,15.87,-0.11325270000218166,-0.7680617413331283
3325,2015.05.12,353.6,7753.27,15.4,-0.20356541704455794,-0.7723785436348072
3326,2015.05.13,450.0,8579.5,15.47,-0.19011458684675714,-0.7538834439956141
3327,2015.05.14,608.7,8156.88,15.53,-0.17858530382007098,-0.7234355984277725
3328,2015.05.15,409.0,7853.06,15.77,-0.13246817171332553,-0.7617496170786734
3329,2015.05.16,503.0,6803.55,15.93,-0.1017234169754952,-0.7437149763516594
3330,2015.05.17,,,,,
3331,2015.05.18,313.2,8731.54,15.7,-0.14591900191112633,-0.7801296019898217
3332,2015.05.19,459.8,8137.83,15.6,-0.1651344736222702,-0.7520032367708828
3333,2015.05.20,585.8,7240.69,15.83,-0.12093888868663907,-0.7278291438814811
3334,2015.05.21,385.5,7608.05,16.1,-0.06905711506655017,-0.7662582772604268
3335,2015.05.22,443.1,7378.71,16.27,-0.03639081315760585,-0.7552072633681289
3336,2015.05.23,367.4,7455.92,16.5,0.007804771778025288,-0.7697309048897775
3337,2015.05.24,,,,,
3338,2015.05.25,362.0,8038.22,17.03,0.10964677184708836,-0.7707669374421804
3339,2015.05.26,335.4,7271.76,17.27,0.15576390395383352,-0.7758703570521651
3340,2015.05.27,300.8,6481.52,17.67,0.2326257907984097,-0.7825086397027469
3341,2015.05.28,156.0,8044.52,18.1,0.3152523191563285,-0.8102896607375514
3342,2015.05.29,202.7,8799.13,18.7,0.4305451494231917,-0.8013298977380668
3343,2015.05.30,245.5,9367.21,18.47,0.3863495644875606,-0.7931183804708732
3344,2015.05.31,,,,,
3345,2015.06.01,278.7,10273.59,17.8,0.25760590402289657,-0.7867486988523961
3346,2015.06.02,333.6,7312.57,17.77,0.2518412625095532,-0.7762157012362995
3347,2015.06.03,321.0,7680.99,17.53,0.20572413040280804,-0.7786331105252396
3348,2015.06.04,170.3,8770.63,17.63,0.2249396021139516,-0.8075460930524844
3349,2015.06.05,189.1,8933.53,17.37,0.1749793756649777,-0.8039391649070815
3350,2015.06.06,166.8,8710.04,17.2,0.1423130737560327,-0.8082175956327455
3351,2015.06.07,,,,,
3352,2015.06.08,258.8,8807.35,17.47,0.19419484737612125,-0.7905666706658808
3353,2015.06.09,149.4,9767.69,17.57,0.21341031908726546,-0.8115559227460439
3354,2015.06.10,286.7,9763.2,17.83,0.2633705455362393,-0.785213835811799
3355,2015.06.11,241.5,10630.95,17.93,0.2825860172473835,-0.7938858119911717
3356,2015.06.12,428.5,8211.05,18.07,0.3094876776429851,-0.7580083884172184
3357,2015.06.13,286.1,8307.77,18.27,0.3479186210652729,-0.7853289505398438
3358,2015.06.14,,,,,
3359,2015.06.15,291.1,8177.74,17.9,0.2768213757340401,-0.7843696611394707
3360,2015.06.16,193.0,8231.25,17.83,0.2633705455362393,-0.8031909191747906
3361,2015.06.17,189.3,7106.72,17.83,0.2633705455362393,-0.8039007933310667
3362,2015.06.18,114.7,8133.33,17.8,0.25760590402289657,-0.8182133911846331
3363,2015.06.19,110.9,7107.54,18.0,0.2960368474451843,-0.8189424511289167
3364,2015.06.20,90.0,9000.0,18.37,0.36713409277641706,-0.8229522808224761
3365,2015.06.21,,,,,
3366,2015.06.22,123.9,9823.18,19.0,0.4881915645566237,-0.8164482986879467
3367,2015.06.23,145.6,13018.06,19.3,0.5458379796900557,-0.8122849826903273
3368,2015.06.24,259.5,11733.33,19.57,0.5977197533101442,-0.7904323701498286
3369,2015.06.25,336.4,9746.75,19.97,0.6745816401547197,-0.7756784991720905
3370,2015.06.26,244.8,8765.08,20.4,0.7572081685126385,-0.7932526809869254
3371,2015.06.27,250.3,8504.8,20.63,0.8014037534482696,-0.792197462646515
3372,2015.06.28,,,,,
3373,2015.06.29,192.5,9247.62,20.8,0.8340700553572147,-0.8032868481148279
3374,2015.06.30,154.5,10285.72,20.73,0.8206192251594139,-0.8105774475576634
3375,2015.07.01,243.2,8900.0,20.37,0.7514435269992958,-0.7935596535950449
3376,2015.07.02,174.0,9211.9,20.2,0.7187772250903508,-0.8068362188962083
3377,2015.07.03,242.3,9076.39,19.97,0.6745816401547197,-0.7937323256871119
3378,2015.07.04,312.9,7876.94,19.93,0.6668954514702622,-0.7801871593538441
3379,2015.07.05,,,,,
3380,2015.07.06,228.5,7879.24,19.87,0.6553661684435761,-0.7963799644321417
3381,2015.07.07,164.6,7384.25,19.7,0.6226998665346309,-0.8086396829689096
3382,2015.07.08,201.3,7125.76,19.57,0.5977197533101442,-0.8015984987701712
3383,2015.07.09,170.5,6595.6,19.93,0.6668954514702622,-0.8075077214764694
3384,2015.07.10,126.0,6688.42,20.57,0.7898744704215835,-0.8160453971397899
3385,2015.07.11,127.5,6943.45,21.3,0.9301474139129344,-0.8157576103196781
3386,2015.07.12,,,,,
3387,2015.07.13,121.5,10070.4,21.3,0.9301474139129344,-0.8169087576001257
3388,2015.07.14,155.0,10702.56,21.43,0.9551275271374212,-0.8104815186176261
3389,2015.07.15,272.0,9154.76,21.7,1.0070093007575098,-0.7880341466488958
3390,2015.07.16,187.2,9254.81,21.8,1.026224772468654,-0.8043036948792234
3391,2015.07.17,217.0,8800.0,21.47,0.9628137158218788,-0.7985863300529998
3392,2015.07.18,228.4,8420.11,21.23,0.9166965837151336,-0.7963991502201492
3393,2015.07.19,,,,,
3394,2015.07.20,269.7,7228.94,21.63,0.993558470559709,-0.7884754197730676
3395,2015.07.21,133.0,7759.52,21.7,1.0070093007575098,-0.8147023919792676
3396,2015.07.22,121.5,8364.47,21.9,1.0454402441797976,-0.8169087576001257
3397,2015.07.23,153.8,8078.87,22.13,1.0896358291154289,-0.8107117480737155
3398,2015.07.24,149.4,10614.53,22.5,1.1607330744466615,-0.8115559227460439
3399,2015.07.25,,,,,
3400,2015.07.26,,,,,
3401,2015.07.27,285.6,11065.03,23.77,1.4047695651781893,-0.7854248794798809
3402,2015.07.28,341.1,8213.89,24.03,1.4547297916271638,-0.7747767671357398
3403,2015.07.29,125.0,9609.16,24.07,1.4624159803116212,-0.8162372550198645
3404,2015.07.30,176.2,6633.13,23.93,1.4355143199160196,-0.8064141315600442
3405,2015.07.31,29.0,10092.86,23.33,1.3202214896491558,-0.8346556115070277
3406,2015.08.01,164.7,9639.81,22.83,1.224144131093436,-0.8086204971809022
3407,2015.08.02,,,,,
3408,2015.08.03,184.3,7345.24,21.93,1.0512048856931409,-0.8048600827314397
3409,2015.08.04,104.6,7504.21,21.83,1.0319894139819967,-0.8201511557733866
3410,2015.08.05,108.2,9067.82,21.83,1.0319894139819967,-0.8194604674051181
3411,2015.08.06,137.3,9696.95,21.83,1.0319894139819967,-0.8138774030949467
3412,2015.08.07,97.4,11203.3,22.0,1.0646557158909418,-0.821532532509924
3413,2015.08.08,86.7,11633.76,22.8,1.2183794895800937,-0.8235854118267224
3414,2015.08.09,,,,,
3415,2015.08.10,12.0,13400.0,24.1,1.468180621824965,-0.8379171954682962
3416,2015.08.11,242.2,12528.64,23.53,1.3586524330714442,-0.7937515114751195
3417,2015.08.12,243.4,9677.96,22.8,1.2183794895800937,-0.7935212820190299
3418,2015.08.13,230.9,8727.68,22.1,1.083871187602086,-0.7959195055199627
3419,2015.08.14,174.5,9257.19,22.13,1.0896358291154289,-0.8067402899561709
3420,2015.08.15,104.2,8855.2,22.33,1.1280667725377165,-0.8202278989254166
3421,2015.08.16,,,,,
3422,2015.08.17,80.7,11969.23,22.27,1.1165374895110305,-0.8247365591071701
3423,2015.08.18,175.5,10606.35,22.1,1.083871187602086,-0.8065484320760964
3424,2015.08.19,216.1,10531.71,22.4,1.1415176027355172,-0.7987590021450669
3425,2015.08.20,193.6,11327.7,23.3,1.314456848135813,-0.8030758044467458
3426,2015.08.21,222.5,10750.08,23.8,1.4105342066915327,-0.7975311117125894
3427,2015.08.22,216.3,9172.77,24.0,1.4489651501138203,-0.798720630569052
3428,2015.08.23,,,,,
3429,2015.08.24,162.2,9527.38,24.1,1.468180621824965,-0.8091001418810888
3430,2015.08.25,288.3,10233.82,23.97,1.4432005086004767,-0.7849068632036795
3431,2015.08.26,301.5,7638.65,24.07,1.4624159803116212,-0.7823743391866946
3432,2015.08.27,195.0,9634.62,24.4,1.5258270369583962,-0.8028072034146414
3433,2015.08.28,218.5,9909.34,24.57,1.5584933388673408,-0.7982985432328878
3434,2015.08.29,232.8,9821.43,24.5,1.54504250866954,-0.7955549755478208
3435,2015.08.30,,,,,
3436,2015.08.31,263.1,10169.72,24.2,1.487396093536108,-0.7897416817815599
3437,2015.09.01,236.4,10348.9,23.8,1.4105342066915327,-0.7948642871795523
3438,2015.09.02,297.1,9889.81,23.65,1.3817109991248164,-0.783218513859023
3439,2015.09.03,293.9,8936.81,23.68,1.38747564063816,-0.7838324590752618
3440,2015.09.04,244.0,8325.09,23.9,1.4297496784026762,-0.7934061672909851
3441,2015.09.05,255.5,8103.33,24.0,1.4489651501138203,-0.791199801670127
3442,2015.09.06,,,,,
3443,2015.09.07,312.9,8563.49,23.73,1.3970833764937318,-0.7801871593538441
3444,2015.09.08,217.1,9374.82,23.52,1.3567308859003295,-0.7985671442649922
3445,2015.09.09,297.5,10297.44,23.45,1.3432800557025286,-0.7831417707069931
3446,2015.09.10,345.0,10127.84,23.52,1.3567308859003295,-0.7740285214034488
3447,2015.09.11,463.6,8763.58,23.62,1.3759463576114737,-0.7512741768265994
3448,2015.09.12,390.3,9335.62,23.52,1.3567308859003295,-0.7653373594360687
3449,2015.09.13,,,,,
