,species,from,date,qty,1kg price,year,month,day
34547,(선)삼치,삼천포,2011.09.19,1920.0,500.0,2011,09,19
34548,(선)삼치,여수,2011.09.19,430.0,4290.0,2011,09,19
34549,(선)삼치,삼천포,2011.09.19,60.0,1500.0,2011,09,19
34552,(선)삼치,여수,2011.09.19,860.0,1030.0,2011,09,19
34553,(선)삼치,여수,2011.09.19,10.0,3000.0,2011,09,19
34555,(선)삼치,삼천포,2011.09.19,110.0,5000.0,2011,09,19
34557,(선)삼치,강구,2011.09.19,340.0,800.0,2011,09,19
34559,(선)삼치,포항,2011.09.19,60.0,5000.0,2011,09,19
34560,(선)삼치,여수,2011.09.19,140.0,3040.0,2011,09,19
34564,(선)삼치,삼천포,2011.09.20,170.0,3850.0,2011,09,20
34565,(선)삼치,삼천포,2011.09.20,30.0,1500.0,2011,09,20
34566,(선)삼치,여수,2011.09.20,60.0,2000.0,2011,09,20
34567,(선)삼치,여수,2011.09.20,70.0,1000.0,2011,09,20
34569,(선)삼치,여수,2011.09.20,110.0,2000.0,2011,09,20
34570,(선)삼치,삼천포,2011.09.20,79.0,3600.0,2011,09,20
34571,(선)삼치,여수,2011.09.20,140.0,2500.0,2011,09,20
34572,(선)삼치,여수,2011.09.20,840.0,1990.0,2011,09,20
34574,(선)삼치,여수,2011.09.20,50.0,1000.0,2011,09,20
34575,(선)삼치,여수,2011.09.20,190.0,5500.0,2011,09,20
34577,(선)삼치,여수,2011.09.20,90.0,1500.0,2011,09,20
34578,(선)삼치,여수,2011.09.20,50.0,2000.0,2011,09,20
34579,(선)삼치,통영,2011.09.20,40.0,3000.0,2011,09,20
34580,(선)삼치,여수,2011.09.20,130.0,3780.0,2011,09,20
34581,(선)삼치,여수,2011.09.20,20.0,3000.0,2011,09,20
34583,(선)삼치,통영,2011.09.20,90.0,800.0,2011,09,20
34584,(선)삼치,여수,2011.09.20,110.0,660.0,2011,09,20
34586,(냉)삼치,마산,2011.09.20,900.0,3222.22,2011,09,20
34587,(냉)삼치,부산(기장),2011.09.20,840.0,1666.67,2011,09,20
34588,(냉)삼치,부산(기장),2011.09.20,750.0,3333.33,2011,09,20
34589,(냉)삼치,부산(기장),2011.09.20,1500.0,2666.67,2011,09,20
34590,(선)삼치,여수,2011.09.21,410.0,5000.0,2011,09,21
34591,(선)삼치,여수,2011.09.21,240.0,700.0,2011,09,21
34592,(선)삼치,강구,2011.09.21,78.5,5700.0,2011,09,21
34593,(선)삼치,여수,2011.09.21,240.0,1110.0,2011,09,21
34594,(선)삼치,여수,2011.09.21,210.0,2000.0,2011,09,21
34595,(선)삼치,여수,2011.09.21,140.0,4890.0,2011,09,21
34596,(선)삼치,부산(기장),2011.09.21,450.0,2000.0,2011,09,21
34597,(선)삼치,여수,2011.09.21,110.0,4500.0,2011,09,21
34600,(선)삼치,여수,2011.09.21,140.0,4500.0,2011,09,21
34601,(선)삼치,부산(기장),2011.09.21,675.0,1333.33,2011,09,21
34602,(선)삼치,여수,2011.09.21,10.0,1500.0,2011,09,21
34603,(선)삼치,여수,2011.09.21,60.0,4000.0,2011,09,21
34604,(선)삼치,여수,2011.09.21,340.0,3880.0,2011,09,21
34606,(냉)삼치,삼천포,2011.09.21,100.0,4000.0,2011,09,21
34607,(냉)삼치,부산(기장),2011.09.21,850.0,3529.41,2011,09,21
34608,(선)삼치,삼천포,2011.09.22,60.0,4000.0,2011,09,22
34609,(선)삼치,삼천포,2011.09.22,660.0,1510.0,2011,09,22
34610,(선)삼치,여수,2011.09.22,30.0,1000.0,2011,09,22
34611,(선)삼치,삼천포,2011.09.22,90.0,500.0,2011,09,22
34612,(선)삼치,여수,2011.09.22,220.0,1660.0,2011,09,22
34613,(선)삼치,삼천포,2011.09.22,22.0,5500.0,2011,09,22
34614,(선)삼치,여수,2011.09.22,220.0,1540.0,2011,09,22
34615,(선)삼치,부산(기장),2011.09.22,60.0,1666.67,2011,09,22
34616,(선)삼치,삼천포,2011.09.22,750.0,1200.0,2011,09,22
34617,(선)삼치,통영,2011.09.22,530.0,710.0,2011,09,22
34618,(선)삼치,여수,2011.09.22,150.0,4000.0,2011,09,22
34619,(선)삼치,여수,2011.09.22,60.0,3000.0,2011,09,22
34624,(선)삼치,여수,2011.09.22,160.0,4500.0,2011,09,22
34625,(선)삼치,여수,2011.09.22,10.0,4000.0,2011,09,22
34626,(선)삼치,삼천포,2011.09.22,1000.0,500.0,2011,09,22
34627,(선)삼치,남해,2011.09.22,500.0,600.0,2011,09,22
34628,(냉)삼치,부산(기장),2011.09.22,263.5,2800.0,2011,09,22
34629,(냉)삼치,여수,2011.09.22,150.0,4000.0,2011,09,22
34631,(냉)삼치,마산,2011.09.22,2700.0,2500.0,2011,09,22
34634,(선)삼치,강구,2011.09.23,2520.0,1090.0,2011,09,23
34637,(선)삼치,강구,2011.09.23,10.0,1000.0,2011,09,23
34638,(선)삼치,강구,2011.09.23,80.0,1000.0,2011,09,23
34640,(선)삼치,여수,2011.09.23,220.0,2000.0,2011,09,23
34641,(선)삼치,여수,2011.09.23,60.0,800.0,2011,09,23
34643,(선)삼치,통영,2011.09.23,130.0,500.0,2011,09,23
34644,(선)삼치,삼천포,2011.09.23,850.0,500.0,2011,09,23
34646,(선)삼치,여수,2011.09.23,10.0,1500.0,2011,09,23
34647,(선)삼치,여수,2011.09.23,10.0,2000.0,2011,09,23
34648,(선)삼치,여수,2011.09.23,220.0,3500.0,2011,09,23
34651,(선)삼치,부산(기장),2011.09.23,120.0,1333.33,2011,09,23
34658,(선)삼치,여수,2011.09.23,130.0,700.0,2011,09,23
34659,(냉)삼치,부산(기장),2011.09.23,1615.0,3529.41,2011,09,23
34660,(냉)삼치,부산(기장),2011.09.23,500.0,5000.0,2011,09,23
34665,(선)삼치,남해,2011.09.24,250.0,1000.0,2011,09,24
34667,(선)삼치,삼천포,2011.09.24,100.0,1000.0,2011,09,24
34674,(선)삼치,여수,2011.09.24,210.0,1640.0,2011,09,24
34675,(선)삼치,여수,2011.09.24,60.0,2000.0,2011,09,24
34676,(선)삼치,포항,2011.09.24,1870.0,1200.0,2011,09,24
34677,(선)삼치,포항,2011.09.24,450.0,800.0,2011,09,24
34679,(선)삼치,여수,2011.09.24,120.0,4500.0,2011,09,24
34680,(선)삼치,강구,2011.09.24,1320.0,1000.0,2011,09,24
34682,(선)삼치,남해,2011.09.24,290.0,500.0,2011,09,24
34683,(선)삼치,삼천포,2011.09.24,60.0,500.0,2011,09,24
34685,(선)삼치,남해,2011.09.24,50.0,2000.0,2011,09,24
34688,(선)삼치,남해,2011.09.24,280.0,1160.0,2011,09,24
34689,(선)삼치,남해,2011.09.24,210.0,1500.0,2011,09,24
34690,(선)삼치,통영,2011.09.24,10.0,500.0,2011,09,24
34692,(선)삼치,강구,2011.09.24,1280.0,810.0,2011,09,24
34694,(선)삼치,삼천포,2011.09.24,50.0,1000.0,2011,09,24
34696,(냉)삼치,부산(기장),2011.09.24,750.0,2333.33,2011,09,24
34697,(선)삼치,강구,2011.09.26,1910.0,890.0,2011,09,26
34698,(선)삼치,여수,2011.09.26,120.0,2000.0,2011,09,26
34699,(선)삼치,부산(기장),2011.09.26,1350.0,2000.0,2011,09,26
34701,(선)삼치,여수,2011.09.26,110.0,1000.0,2011,09,26
34703,(선)삼치,포항,2011.09.26,1710.0,1000.0,2011,09,26
34704,(선)삼치,여수,2011.09.26,240.0,500.0,2011,09,26
34706,(선)삼치,여수,2011.09.26,90.0,1500.0,2011,09,26
34708,(선)삼치,여수,2011.09.26,2020.0,1220.0,2011,09,26
34710,(선)삼치,여수,2011.09.26,60.0,4000.0,2011,09,26
34715,(선)삼치,여수,2011.09.26,190.0,2800.0,2011,09,26
34718,(선)삼치,삼천포,2011.09.26,690.0,1220.0,2011,09,26
34719,(선)삼치,여수,2011.09.26,220.0,640.0,2011,09,26
34720,(선)삼치,삼천포,2011.09.26,60.0,2000.0,2011,09,26
34721,(선)삼치,부산(기장),2011.09.26,495.0,333.33,2011,09,26
34722,(선)삼치,포항,2011.09.26,290.0,600.0,2011,09,26
34723,(선)삼치,삼천포,2011.09.26,20.0,5000.0,2011,09,26
34725,(선)삼치,삼천포,2011.09.26,140.0,300.0,2011,09,26
34730,(선)삼치,남해,2011.09.26,20.0,1500.0,2011,09,26
34736,(선)삼치,남해,2011.09.26,20.0,3000.0,2011,09,26
34737,(선)삼치,부산(기장),2011.09.26,825.0,1533.33,2011,09,26
34738,(선)삼치,부산(기장),2011.09.26,1005.0,586.67,2011,09,26
34739,(선)삼치,남해,2011.09.26,10.0,1500.0,2011,09,26
34741,(선)삼치,강구,2011.09.26,1000.0,1000.0,2011,09,26
34743,(선)삼치,남해,2011.09.26,1800.0,410.0,2011,09,26
34748,(선)삼치,삼천포,2011.09.27,150.0,300.0,2011,09,27
34749,(선)삼치,포항,2011.09.27,600.0,800.0,2011,09,27
34751,(선)삼치,포항,2011.09.27,600.0,1000.0,2011,09,27
34752,(선)삼치,여수,2011.09.27,400.0,1110.0,2011,09,27
34754,(선)삼치,여수,2011.09.27,90.0,1500.0,2011,09,27
34757,(선)삼치,삼천포,2011.09.27,60.0,500.0,2011,09,27
34760,(선)삼치,삼천포,2011.09.27,4350.0,600.0,2011,09,27
34763,(선)삼치,통영,2011.09.27,40.0,700.0,2011,09,27
34765,(선)삼치,여수,2011.09.27,200.0,3700.0,2011,09,27
34766,(선)삼치,여수,2011.09.27,520.0,1300.0,2011,09,27
34767,(선)삼치,남해,2011.09.27,220.0,2000.0,2011,09,27
34768,(선)삼치,남해,2011.09.27,150.0,3000.0,2011,09,27
34769,(선)삼치,부산(기장),2011.09.27,915.0,466.67,2011,09,27
34771,(선)삼치,부산(기장),2011.09.27,450.0,1200.0,2011,09,27
34772,(선)삼치,남해,2011.09.27,250.0,1500.0,2011,09,27
34773,(선)삼치,여수,2011.09.27,120.0,1000.0,2011,09,27
34774,(선)삼치,통영,2011.09.27,10.0,3000.0,2011,09,27
34775,(선)삼치,남해,2011.09.27,450.0,500.0,2011,09,27
34776,(선)삼치,강구,2011.09.27,20.0,1200.0,2011,09,27
34778,(선)삼치,여수,2011.09.27,160.0,500.0,2011,09,27
34779,(선)삼치,통영,2011.09.27,150.0,500.0,2011,09,27
34781,(선)삼치,여수,2011.09.27,170.0,3020.0,2011,09,27
34782,(선)삼치,삼천포,2011.09.27,90.0,500.0,2011,09,27
34788,(선)삼치,여수,2011.09.28,100.0,810.0,2011,09,28
34791,(선)삼치,여수,2011.09.28,10.0,1000.0,2011,09,28
34792,(선)삼치,삼천포,2011.09.28,31.0,3400.0,2011,09,28
34793,(선)삼치,여수,2011.09.28,430.0,1810.0,2011,09,28
34794,(선)삼치,통영,2011.09.28,30.0,1500.0,2011,09,28
34795,(선)삼치,부산(기장),2011.09.28,420.0,1800.0,2011,09,28
34797,(선)삼치,삼천포,2011.09.28,40.0,800.0,2011,09,28
34798,(선)삼치,포항,2011.09.28,10.0,5600.0,2011,09,28
34800,(선)삼치,삼천포,2011.09.28,1620.0,1220.0,2011,09,28
34801,(선)삼치,여수,2011.09.28,30.0,1500.0,2011,09,28
34805,(선)삼치,남해,2011.09.28,160.0,2000.0,2011,09,28
34809,(선)삼치,남해,2011.09.28,50.0,2500.0,2011,09,28
34811,(선)삼치,남해,2011.09.28,150.0,1800.0,2011,09,28
34813,(선)삼치,통영,2011.09.28,1440.0,300.0,2011,09,28
34814,(선)삼치,포항,2011.09.28,1710.0,1500.0,2011,09,28
34815,(선)삼치,여수,2011.09.28,70.0,1000.0,2011,09,28
34816,(선)삼치,여수,2011.09.28,110.0,3500.0,2011,09,28
34817,(선)삼치,부산(기장),2011.09.28,30.0,4000.0,2011,09,28
34818,(선)삼치,삼천포,2011.09.28,120.0,800.0,2011,09,28
34819,(선)삼치,삼천포,2011.09.28,170.0,4700.0,2011,09,28
34820,(냉)삼치,부산(기장),2011.09.28,170.0,2352.94,2011,09,28
34821,(선)삼치,강구,2011.09.29,40.0,1200.0,2011,09,29
34822,(선)삼치,여수,2011.09.29,260.0,1500.0,2011,09,29
34823,(선)삼치,삼천포,2011.09.29,800.0,1180.0,2011,09,29
34825,(선)삼치,여수,2011.09.29,370.0,910.0,2011,09,29
34828,(선)삼치,여수,2011.09.29,230.0,3190.0,2011,09,29
34829,(선)삼치,여수,2011.09.29,20.0,1500.0,2011,09,29
34830,(선)삼치,삼천포,2011.09.29,210.0,1500.0,2011,09,29
34831,(선)삼치,삼천포,2011.09.29,10.0,3000.0,2011,09,29
34832,(선)삼치,삼천포,2011.09.29,10.0,4000.0,2011,09,29
34833,(선)삼치,여수,2011.09.29,140.0,500.0,2011,09,29
34836,(선)삼치,삼천포,2011.09.29,160.0,600.0,2011,09,29
34837,(선)삼치,여수,2011.09.29,10.0,2000.0,2011,09,29
34838,(선)삼치,통영,2011.09.29,290.0,600.0,2011,09,29
34841,(선)삼치,남해,2011.09.29,210.0,2200.0,2011,09,29
34842,(선)삼치,삼천포,2011.09.29,20.0,1500.0,2011,09,29
34843,(선)삼치,삼천포,2011.09.29,200.0,800.0,2011,09,29
34844,(선)삼치,남해,2011.09.29,110.0,3000.0,2011,09,29
34845,(선)삼치,남해,2011.09.29,360.0,1700.0,2011,09,29
34846,(선)삼치,여수,2011.09.29,650.0,2000.0,2011,09,29
34848,(선)삼치,삼천포,2011.09.29,80.0,1500.0,2011,09,29
34849,(선)삼치,포항,2011.09.29,320.0,1200.0,2011,09,29
34850,(선)삼치,여수,2011.09.29,130.0,1500.0,2011,09,29
34851,(선)삼치,남해,2011.09.29,2000.0,580.0,2011,09,29
34852,(냉)삼치,부산(기장),2011.09.29,300.0,5900.0,2011,09,29
34853,(냉)삼치,부산(기장),2011.09.29,900.0,2222.22,2011,09,29
34854,(선)삼치,강구,2011.09.30,40.0,1000.0,2011,09,30
34855,(선)삼치,삼천포,2011.09.30,162.0,3888.89,2011,09,30
34856,(선)삼치,삼천포,2011.09.30,850.0,1570.0,2011,09,30
34858,(선)삼치,여수,2011.09.30,40.0,2000.0,2011,09,30
34859,(선)삼치,삼천포,2011.09.30,140.0,5291.43,2011,09,30
34860,(선)삼치,여수,2011.09.30,210.0,880.0,2011,09,30
34861,(선)삼치,여수,2011.09.30,530.0,700.0,2011,09,30
34862,(선)삼치,삼천포,2011.09.30,20.5,3170.73,2011,09,30
34863,(선)삼치,포항,2011.09.30,250.0,1190.0,2011,09,30
34865,(선)삼치,삼천포,2011.09.30,40.0,3375.0,2011,09,30
34866,(선)삼치,여수,2011.09.30,190.0,3500.0,2011,09,30
34868,(선)삼치,통영,2011.09.30,100.0,500.0,2011,09,30
34869,(선)삼치,여수,2011.09.30,270.0,3500.0,2011,09,30
34870,(선)삼치,삼천포,2011.09.30,4140.0,700.0,2011,09,30
34871,(선)삼치,남해,2011.09.30,100.0,1700.0,2011,09,30
34872,(선)삼치,남해,2011.09.30,300.0,1500.0,2011,09,30
34874,(선)삼치,남해,2011.09.30,180.0,1800.0,2011,09,30
34875,(선)삼치,남해,2011.09.30,500.0,500.0,2011,09,30
34876,(선)삼치,강구,2011.09.30,70.0,1000.0,2011,09,30
34877,(선)삼치,여수,2011.09.30,520.0,2570.0,2011,09,30
34879,(선)삼치,삼천포,2011.09.30,180.0,1800.0,2011,09,30
34881,(선)삼치,통영,2011.09.30,140.0,5000.0,2011,09,30
34882,(냉)삼치,부산(기장),2011.09.30,300.0,5900.0,2011,09,30
34883,(냉)삼치,부산(기장),2011.09.30,18.6,2000.0,2011,09,30
34885,(선)삼치,삼천포,2011.10.01,20.0,4000.0,2011,10,01
34886,(선)삼치,여수,2011.10.01,160.0,500.0,2011,10,01
34887,(선)삼치,삼천포,2011.10.01,920.0,1660.0,2011,10,01
34890,(선)삼치,삼천포,2011.10.01,100.0,500.0,2011,10,01
34892,(선)삼치,삼천포,2011.10.01,83.5,5900.0,2011,10,01
34893,(선)삼치,여수,2011.10.01,170.0,930.0,2011,10,01
34894,(선)삼치,삼천포,2011.10.01,310.0,800.0,2011,10,01
34896,(선)삼치,포항,2011.10.01,360.0,1200.0,2011,10,01
34900,(선)삼치,여수,2011.10.01,130.0,1300.0,2011,10,01
34902,(선)삼치,삼천포,2011.10.01,10.0,2000.0,2011,10,01
34903,(선)삼치,여수,2011.10.01,220.0,5000.0,2011,10,01
34907,(선)삼치,남해,2011.10.01,310.0,1300.0,2011,10,01
34908,(선)삼치,남해,2011.10.01,60.0,2500.0,2011,10,01
34909,(선)삼치,남해,2011.10.01,120.0,2030.0,2011,10,01
34911,(선)삼치,남해,2011.10.01,2850.0,440.0,2011,10,01
34912,(선)삼치,삼천포,2011.10.01,10.0,4000.0,2011,10,01
34913,(선)삼치,삼천포,2011.10.01,1330.0,600.0,2011,10,01
34914,(선)삼치,남해,2011.10.01,5000.0,460.0,2011,10,01
34915,(냉)삼치,마산,2011.10.01,450.0,1828.0,2011,10,01
34916,(냉)삼치,부산(기장),2011.10.01,300.0,4000.0,2011,10,01
34917,(냉)삼치,마산,2011.10.01,1746.0,4027.78,2011,10,01
34918,(선)삼치,여수,2011.10.03,560.0,4000.0,2011,10,03
34919,(선)삼치,포항,2011.10.03,180.0,1000.0,2011,10,03
34920,(선)삼치,여수,2011.10.03,40.0,1000.0,2011,10,03
34921,(선)삼치,삼천포,2011.10.03,500.0,1470.0,2011,10,03
34922,(선)삼치,통영,2011.10.03,610.0,1000.0,2011,10,03
34923,(선)삼치,삼천포,2011.10.03,17.0,1411.76,2011,10,03
34924,(선)삼치,강구,2011.10.03,10.0,1000.0,2011,10,03
34925,(선)삼치,삼천포,2011.10.03,10.0,700.0,2011,10,03
34926,(선)삼치,부산(기장),2011.10.03,18.4,4000.0,2011,10,03
34928,(선)삼치,삼천포,2011.10.03,10.0,3600.0,2011,10,03
34929,(선)삼치,여수,2011.10.03,820.0,300.0,2011,10,03
34930,(선)삼치,여수,2011.10.03,320.0,1150.0,2011,10,03
34933,(선)삼치,포항,2011.10.03,72.8,5000.0,2011,10,03
34934,(선)삼치,삼천포,2011.10.03,50.0,500.0,2011,10,03
34936,(선)삼치,삼천포,2011.10.03,180.0,1666.67,2011,10,03
34937,(선)삼치,삼천포,2011.10.03,2030.0,1350.0,2011,10,03
34938,(선)삼치,통영,2011.10.03,80.0,1940.0,2011,10,03
34941,(선)삼치,삼천포,2011.10.03,90.0,2000.0,2011,10,03
34943,(선)삼치,삼천포,2011.10.03,380.0,1500.0,2011,10,03
34944,(선)삼치,남해,2011.10.03,360.0,600.0,2011,10,03
34945,(선)삼치,여수,2011.10.03,90.0,4500.0,2011,10,03
34946,(선)삼치,삼천포,2011.10.03,48.0,1875.0,2011,10,03
34948,(선)삼치,삼천포,2011.10.03,19.0,1263.16,2011,10,03
34949,(선)삼치,남해,2011.10.03,20.0,2500.0,2011,10,03
34950,(선)삼치,삼천포,2011.10.03,10.0,1000.0,2011,10,03
34951,(선)삼치,삼천포,2011.10.03,410.0,4410.0,2011,10,03
34954,(선)삼치,남해,2011.10.03,100.0,1500.0,2011,10,03
34955,(선)삼치,강구,2011.10.03,470.0,1000.0,2011,10,03
34956,(선)삼치,남해,2011.10.03,390.0,1730.0,2011,10,03
34957,(선)삼치,삼천포,2011.10.03,220.0,2100.0,2011,10,03
34958,(선)삼치,삼천포,2011.10.03,30.0,2666.67,2011,10,03
34960,(선)삼치,남해,2011.10.03,4350.0,660.0,2011,10,03
34964,(선)삼치,여수,2011.10.04,340.0,500.0,2011,10,04
34965,(선)삼치,삼천포,2011.10.04,4550.0,1410.0,2011,10,04
34966,(선)삼치,포항,2011.10.04,202.0,5800.0,2011,10,04
34968,(선)삼치,삼천포,2011.10.04,139.0,5800.0,2011,10,04
34969,(선)삼치,여수,2011.10.04,290.0,1460.0,2011,10,04
34970,(선)삼치,여수,2011.10.04,20.0,1000.0,2011,10,04
34971,(선)삼치,여수,2011.10.04,90.0,1666.67,2011,10,04
34972,(선)삼치,포항,2011.10.04,2390.0,1670.0,2011,10,04
34973,(선)삼치,여수,2011.10.04,140.0,3500.0,2011,10,04
34975,(선)삼치,포항,2011.10.04,10.0,800.0,2011,10,04
34976,(선)삼치,여수,2011.10.04,10.0,1000.0,2011,10,04
34977,(선)삼치,포항,2011.10.04,10.0,800.0,2011,10,04
34979,(선)삼치,여수,2011.10.04,110.0,1300.0,2011,10,04
34980,(선)삼치,강구,2011.10.04,540.0,1700.0,2011,10,04
34981,(선)삼치,삼천포,2011.10.04,2400.0,800.0,2011,10,04
34982,(선)삼치,남해,2011.10.04,1210.0,460.0,2011,10,04
34983,(선)삼치,여수,2011.10.04,200.0,4500.0,2011,10,04
34985,(선)삼치,남해,2011.10.04,120.0,1380.0,2011,10,04
34986,(선)삼치,삼천포,2011.10.04,40.0,2000.0,2011,10,04
34987,(선)삼치,남해,2011.10.04,60.0,1000.0,2011,10,04
34990,(선)삼치,강구,2011.10.04,130.0,1300.0,2011,10,04
34991,(선)삼치,남해,2011.10.04,500.0,1360.0,2011,10,04
34993,(선)삼치,남해,2011.10.04,4530.0,730.0,2011,10,04
35000,(선)삼치,여수,2011.10.05,10.0,1000.0,2011,10,05
35001,(선)삼치,여수,2011.10.05,1460.0,2220.0,2011,10,05
35003,(선)삼치,포항,2011.10.05,1000.0,1000.0,2011,10,05
35005,(선)삼치,여수,2011.10.05,640.0,1230.0,2011,10,05
35006,(선)삼치,삼천포,2011.10.05,15.7,5600.0,2011,10,05
35008,(선)삼치,포항,2011.10.05,11.3,5000.0,2011,10,05
35009,(선)삼치,여수,2011.10.05,480.0,2330.0,2011,10,05
35014,(선)삼치,삼천포,2011.10.05,70.0,500.0,2011,10,05
35015,(선)삼치,여수,2011.10.05,60.0,4500.0,2011,10,05
35018,(선)삼치,삼천포,2011.10.05,800.0,1500.0,2011,10,05
35019,(선)삼치,여수,2011.10.05,20.0,2500.0,2011,10,05
35020,(선)삼치,여수,2011.10.05,290.0,3210.0,2011,10,05
35021,(선)삼치,삼천포,2011.10.05,410.0,600.0,2011,10,05
35023,(선)삼치,삼천포,2011.10.05,90.0,4000.0,2011,10,05
35025,(선)삼치,남해,2011.10.05,280.0,2140.0,2011,10,05
35026,(선)삼치,남해,2011.10.05,280.0,2500.0,2011,10,05
35027,(선)삼치,여수,2011.10.05,360.0,2160.0,2011,10,05
35028,(선)삼치,남해,2011.10.05,400.0,1850.0,2011,10,05
35030,(선)삼치,여수,2011.10.05,100.0,1800.0,2011,10,05
35031,(선)삼치,남해,2011.10.05,500.0,2380.0,2011,10,05
35034,(선)삼치,강구,2011.10.05,330.0,1360.0,2011,10,05
35035,(선)삼치,남해,2011.10.05,110.0,1450.0,2011,10,05
35036,(선)삼치,통영,2011.10.05,210.0,700.0,2011,10,05
35037,(선)삼치,강구,2011.10.05,70.0,1500.0,2011,10,05
35039,(선)삼치,포항,2011.10.05,80.0,800.0,2011,10,05
35040,(선)삼치,남해,2011.10.05,1500.0,800.0,2011,10,05
35041,(냉)삼치,부산(기장),2011.10.05,400.0,5850.0,2011,10,05
35042,(냉)삼치,부산(기장),2011.10.05,540.0,2222.22,2011,10,05
35046,(선)삼치,여수,2011.10.06,1290.0,3120.0,2011,10,06
35047,(선)삼치,강구,2011.10.06,10.0,1000.0,2011,10,06
35048,(선)삼치,삼천포,2011.10.06,30.0,830.0,2011,10,06
35049,(선)삼치,포항,2011.10.06,800.0,1000.0,2011,10,06
35050,(선)삼치,삼천포,2011.10.06,90.0,1500.0,2011,10,06
35052,(선)삼치,여수,2011.10.06,60.0,3253.33,2011,10,06
35053,(선)삼치,여수,2011.10.06,920.0,1710.0,2011,10,06
35054,(선)삼치,삼천포,2011.10.06,10.0,500.0,2011,10,06
35056,(선)삼치,여수,2011.10.06,870.0,3360.0,2011,10,06
35057,(선)삼치,여수,2011.10.06,161.9,4500.0,2011,10,06
35061,(선)삼치,여수,2011.10.06,30.0,2000.0,2011,10,06
35062,(선)삼치,삼천포,2011.10.06,390.0,1780.0,2011,10,06
35064,(선)삼치,여수,2011.10.06,10.0,2000.0,2011,10,06
35065,(선)삼치,삼천포,2011.10.06,160.0,1750.0,2011,10,06
35066,(선)삼치,삼천포,2011.10.06,20.0,5000.0,2011,10,06
35068,(선)삼치,여수,2011.10.06,20.0,3000.0,2011,10,06
35069,(선)삼치,삼천포,2011.10.06,720.0,800.0,2011,10,06
35070,(선)삼치,여수,2011.10.06,53.5,3500.0,2011,10,06
35071,(선)삼치,여수,2011.10.06,10.0,1500.0,2011,10,06
35072,(선)삼치,남해,2011.10.06,230.0,1610.0,2011,10,06
35074,(선)삼치,삼천포,2011.10.06,20.0,1000.0,2011,10,06
35075,(선)삼치,남해,2011.10.06,4700.0,730.0,2011,10,06
35077,(선)삼치,삼천포,2011.10.06,20.0,1500.0,2011,10,06
35078,(선)삼치,남해,2011.10.06,140.0,1700.0,2011,10,06
35079,(선)삼치,강구,2011.10.06,70.0,1000.0,2011,10,06
35080,(선)삼치,남해,2011.10.06,620.0,1300.0,2011,10,06
35082,(선)삼치,여수,2011.10.06,340.0,3500.0,2011,10,06
35083,(냉)삼치,마산,2011.10.06,1300.0,2035.0,2011,10,06
35084,(냉)삼치,마산,2011.10.06,600.0,1600.0,2011,10,06
35089,(선)삼치,여수,2011.10.07,200.0,3300.0,2011,10,07
35090,(선)삼치,삼천포,2011.10.07,2170.0,700.0,2011,10,07
35093,(선)삼치,여수,2011.10.07,10.0,1500.0,2011,10,07
35094,(선)삼치,여수,2011.10.07,550.0,3200.0,2011,10,07
35095,(선)삼치,강구,2011.10.07,10.0,1000.0,2011,10,07
35096,(선)삼치,삼천포,2011.10.07,10.0,2000.0,2011,10,07
35098,(선)삼치,여수,2011.10.07,800.0,2350.0,2011,10,07
35099,(선)삼치,여수,2011.10.07,240.0,3000.0,2011,10,07
35101,(선)삼치,여수,2011.10.07,970.0,1470.0,2011,10,07
35103,(선)삼치,포항,2011.10.07,48.0,5300.0,2011,10,07
35107,(선)삼치,포항,2011.10.07,26.0,5000.0,2011,10,07
35108,(선)삼치,삼천포,2011.10.07,300.0,300.0,2011,10,07
