,어종,산지,평균가,최종수량,year,month,day,date,1kg price
37888,(선)깐굴,통영,15300,150.0,2013,1,9,2013.01,5100.0
37889,(선)깐굴,삼천포,23000,96.0,2013,1,9,2013.01,7187.5
37890,(선)깐굴,남해,16100,96.6,2013,1,9,2013.01,3833.33
37891,(선)깐굴,남해,15800,140.4,2013,1,9,2013.01,4051.28
37892,(선)깐굴,삼천포,14000,826.5,2013,1,9,2013.01,4827.59
37893,(선)깐굴,남해,13400,640.9,2013,1,9,2013.01,4620.69
37894,(선)깐굴,삼천포,11000,33.6,2013,1,9,2013.01,4583.33
37895,(선)깐굴,통영,11200,930.6,2013,1,9,2013.01,6222.22
37896,(선)깐굴,통영,15100,83.7,2013,1,9,2013.01,5592.59
37897,(선)깐굴,통영,50000,50.0,2013,1,10,2013.01,5000.0
37898,(선)깐굴,남해,21500,204.0,2013,1,10,2013.01,6323.53
37899,(선)깐굴,남해,14500,591.0,2013,1,10,2013.01,4833.33
37900,(선)깐굴,통영,16400,336.0,2013,1,10,2013.01,5857.14
37901,(선)깐굴,남해,19300,408.8,2013,1,10,2013.01,6892.86
37902,(선)깐굴,삼천포,13200,73.8,2013,1,10,2013.01,7333.33
37903,(선)깐굴,삼천포,11500,25.5,2013,1,10,2013.01,7666.67
37904,(선)깐굴,남해,19500,62.0,2013,1,10,2013.01,6290.32
37905,(선)깐굴,삼천포,13200,1191.0,2013,1,10,2013.01,4400.0
37906,(선)깐굴,삼천포,16800,382.2,2013,1,10,2013.01,4307.69
37907,(선)깐굴,통영,9300,169.0,2013,1,10,2013.01,7153.85
37908,(선)깐굴,삼천포,15800,362.7,2013,1,10,2013.01,5096.77
37909,(선)깐굴,통영,9500,221.0,2013,1,10,2013.01,5588.24
37910,(선)깐굴,삼천포,7100,49.0,2013,1,10,2013.01,5071.43
37911,(선)깐굴,삼천포,15100,189.0,2013,1,10,2013.01,5592.59
37912,(선)깐굴,통영,11500,114.0,2013,1,10,2013.01,6052.63
37913,(선)깐굴,삼천포,12200,277.2,2013,1,10,2013.01,4357.14
37914,(선)깐굴,삼천포,18200,85.5,2013,1,10,2013.01,9578.95
37915,(선)깐굴,통영,9000,150.0,2013,1,10,2013.01,3000.0
37916,(선)깐굴,삼천포,15000,443.7,2013,1,10,2013.01,5172.41
37917,(선)깐굴,남해,18000,617.6999999999998,2013,1,10,2013.01,6206.9
37918,(선)깐굴,삼천포,9000,33.800000000000004,2013,1,10,2013.01,3461.54
37919,(선)깐굴,삼천포,14000,224.0,2013,1,10,2013.01,4375.0
37920,(선)깐굴,통영,10800,1677.6,2013,1,10,2013.01,6000.0
37921,(선)깐굴,남해,15100,121.6,2013,1,10,2013.01,3973.68
37922,(선)깐굴,통영,14000,432.0,2013,1,10,2013.01,5185.19
37923,(선)깐굴,통영,13000,52.0,2013,1,10,2013.01,5000.0
37924,(선)깐굴,삼천포,18600,220.0,2013,1,10,2013.01,9300.0
37925,(선)깐굴,통영,10700,690.1999999999997,2013,1,11,2013.01,6294.12
37926,(선)깐굴,통영,50000,50.0,2013,1,11,2013.01,5000.0
37927,(선)깐굴,삼천포,16500,207.7,2013,1,11,2013.01,5322.58
37928,(선)깐굴,통영,8800,325.0,2013,1,11,2013.01,6769.23
37929,(선)깐굴,남해,18000,130.0,2013,1,11,2013.01,6923.08
37930,(선)깐굴,남해,14600,233.6,2013,1,11,2013.01,4562.5
37931,(선)깐굴,삼천포,14700,645.0,2013,1,11,2013.01,4900.0
37932,(선)깐굴,남해,12800,179.8,2013,1,11,2013.01,4129.03
37933,(선)깐굴,삼천포,5000,6.0,2013,1,11,2013.01,3333.33
37934,(선)깐굴,삼천포,12800,18.0,2013,1,11,2013.01,7111.11
37935,(선)깐굴,삼천포,21000,33.0,2013,1,11,2013.01,6363.64
37936,(선)깐굴,남해,15700,646.8,2013,1,11,2013.01,5607.14
37937,(선)깐굴,통영,16600,420.0,2013,1,11,2013.01,5928.57
37938,(선)깐굴,삼천포,7000,32.2,2013,1,11,2013.01,5000.0
37939,(선)깐굴,통영,11200,114.0,2013,1,11,2013.01,5894.74
37940,(선)깐굴,삼천포,15200,714.0,2013,1,11,2013.01,5428.57
37941,(선)깐굴,삼천포,20500,319.2,2013,1,11,2013.01,10789.47
37942,(선)깐굴,통영,15100,300.0,2013,1,11,2013.01,5033.33
37943,(선)깐굴,삼천포,15400,527.8,2013,1,11,2013.01,5310.34
37944,(선)깐굴,남해,15700,2119.9,2013,1,11,2013.01,5413.79
37945,(선)깐굴,삼천포,13100,317.2,2013,1,11,2013.01,5038.46
37946,(선)깐굴,남해,16600,990.0,2013,1,11,2013.01,5533.33
37947,(선)깐굴,통영,10400,1567.8,2013,1,11,2013.01,5777.78
37948,(선)깐굴,통영,14800,378.0,2013,1,11,2013.01,5481.48
37949,(선)깐굴,통영,13500,130.0,2013,1,11,2013.01,5192.31
37950,(선)깐굴,남해,14300,135.0,2013,1,11,2013.01,5296.3
37951,(선)깐굴,통영,9300,160.0,2013,1,11,2013.01,5812.5
37952,(선)깐굴,삼천포,20500,78.0,2013,1,11,2013.01,10250.0
37953,(선)깐굴,남해,16600,156.0,2013,1,11,2013.01,4150.0
37954,(선)깐굴,삼천포,14500,663.5999999999998,2013,1,12,2013.01,5178.57
37955,(선)깐굴,통영,15700,725.1999999999997,2013,1,12,2013.01,5607.14
37956,(선)깐굴,통영,8800,40.0,2013,1,12,2013.01,4400.0
37957,(선)깐굴,남해,15700,826.0,2013,1,12,2013.01,5607.14
37958,(선)깐굴,삼천포,18800,27.0,2013,1,12,2013.01,10444.44
37959,(선)깐굴,남해,12200,65.10000000000001,2013,1,12,2013.01,3935.48
37960,(선)깐굴,삼천포,13000,741.0,2013,1,12,2013.01,4333.33
37961,(선)깐굴,남해,19000,156.0,2013,1,12,2013.01,7307.69
37962,(선)깐굴,통영,7400,325.0,2013,1,12,2013.01,5692.31
37963,(선)깐굴,삼천포,13700,967.2,2013,1,12,2013.01,4419.35
37964,(선)깐굴,통영,9600,1735.7,2013,1,12,2013.01,5647.06
37965,(선)깐굴,삼천포,12700,352.5,2013,1,12,2013.01,5080.0
37966,(선)깐굴,삼천포,17000,81.0,2013,1,12,2013.01,6296.3
37967,(선)깐굴,통영,11200,119.7,2013,1,12,2013.01,5894.74
37968,(선)깐굴,삼천포,19800,140.6,2013,1,12,2013.01,10421.05
37969,(선)깐굴,통영,13700,480.0,2013,1,12,2013.01,4566.67
37970,(선)깐굴,삼천포,13100,1763.2,2013,1,12,2013.01,4517.24
37971,(선)깐굴,남해,13800,1783.5,2013,1,12,2013.01,4758.62
37972,(선)깐굴,남해,14600,1650.0,2013,1,12,2013.01,4866.67
37973,(선)깐굴,통영,10800,1047.6,2013,1,12,2013.01,6000.0
37974,(선)깐굴,통영,15000,672.3000000000002,2013,1,12,2013.01,5555.56
37975,(선)깐굴,남해,13200,432.0,2013,1,12,2013.01,4888.89
37976,(선)깐굴,통영,8900,80.0,2013,1,12,2013.01,5562.5
37977,(선)깐굴,삼천포,23200,124.0,2013,1,12,2013.01,11600.0
37978,(선)깐굴,통영,50000,50.0,2013,1,14,2013.01,5000.0
37979,(선)깐굴,통영,9500,3.8,2013,1,14,2013.01,5000.0
37980,(선)깐굴,삼천포,7100,35.0,2013,1,14,2013.01,5071.43
37981,(선)깐굴,통영,10000,1455.2,2013,1,14,2013.01,5882.35
37982,(선)깐굴,통영,7300,377.0,2013,1,14,2013.01,5615.38
37983,(선)깐굴,통영,7700,327.6,2013,1,14,2013.01,5500.0
37984,(선)깐굴,삼천포,15200,1074.0,2013,1,14,2013.01,5066.67
37985,(선)깐굴,남해,14800,300.7,2013,1,14,2013.01,4774.19
37986,(선)깐굴,삼천포,19100,214.2,2013,1,14,2013.01,10611.11
37987,(선)깐굴,남해,14500,1075.1999999999996,2013,1,14,2013.01,5178.57
37988,(선)깐굴,통영,17300,285.6,2013,1,14,2013.01,6178.57
37989,(선)깐굴,남해,15000,702.0,2013,1,14,2013.01,5000.0
37990,(선)깐굴,삼천포,11100,38.40000000000001,2013,1,14,2013.01,3468.75
37991,(선)깐굴,통영,13700,780.8000000000003,2013,1,14,2013.01,4281.25
37992,(선)깐굴,삼천포,18200,342.0,2013,1,14,2013.01,9100.0
37993,(선)깐굴,삼천포,20500,95.0,2013,1,14,2013.01,10789.47
37994,(선)깐굴,삼천포,16200,116.0,2013,1,14,2013.01,5586.21
37995,(선)깐굴,삼천포,15800,200.0,2013,1,14,2013.01,3950.0
37996,(선)깐굴,삼천포,16000,834.4,2013,1,14,2013.01,5714.29
37997,(선)깐굴,삼천포,28000,36.0,2013,1,14,2013.01,7777.78
37998,(선)깐굴,통영,13000,250.0,2013,1,14,2013.01,5200.0
37999,(선)깐굴,남해,15400,1803.8,2013,1,14,2013.01,5310.34
38000,(선)깐굴,삼천포,13800,52.0,2013,1,14,2013.01,5307.69
38001,(선)깐굴,통영,10500,1213.2,2013,1,14,2013.01,5833.33
38002,(선)깐굴,통영,14100,672.3000000000002,2013,1,14,2013.01,5222.22
38003,(선)깐굴,통영,15500,52.0,2013,1,14,2013.01,5961.54
38004,(선)깐굴,남해,16700,783.0,2013,1,14,2013.01,6185.19
38005,(선)깐굴,통영,50000,50.0,2013,1,15,2013.01,5000.0
38006,(선)깐굴,통영,10500,1285.2,2013,1,15,2013.01,6176.47
38007,(선)깐굴,삼천포,15500,232.5,2013,1,15,2013.01,5000.0
38008,(선)깐굴,통영,7800,41.6,2013,1,15,2013.01,6000.0
38009,(선)깐굴,남해,18000,78.0,2013,1,15,2013.01,6923.08
38010,(선)깐굴,통영,7900,280.0,2013,1,15,2013.01,5642.86
38011,(선)깐굴,남해,15500,214.4,2013,1,15,2013.01,4843.75
38012,(선)깐굴,삼천포,14500,1560.0,2013,1,15,2013.01,4833.33
38013,(선)깐굴,남해,13000,6.2,2013,1,15,2013.01,4193.55
38014,(선)깐굴,삼천포,7600,37.5,2013,1,15,2013.01,5066.67
38015,(선)깐굴,삼천포,29000,77.0,2013,1,15,2013.01,8285.71
38016,(선)깐굴,남해,15300,229.6,2013,1,15,2013.01,5464.29
38017,(선)깐굴,통영,11400,154.0,2013,1,15,2013.01,5700.0
38018,(선)깐굴,통영,17100,280.0,2013,1,15,2013.01,6107.14
38019,(선)깐굴,남해,15700,1377.0,2013,1,15,2013.01,5233.33
38020,(선)깐굴,삼천포,20300,161.70000000000005,2013,1,15,2013.01,9666.67
38021,(선)깐굴,삼천포,18000,75.6,2013,1,15,2013.01,6428.57
38022,(선)깐굴,삼천포,15000,108.3,2013,1,15,2013.01,7894.74
38023,(선)깐굴,통영,14000,510.0,2013,1,15,2013.01,4666.67
38024,(선)깐굴,삼천포,15400,495.9,2013,1,15,2013.01,5310.34
38025,(선)깐굴,남해,15600,25.9,2013,1,15,2013.01,4216.22
38026,(선)깐굴,남해,15700,435.0,2013,1,15,2013.01,5413.79
38027,(선)깐굴,삼천포,20000,131.20000000000002,2013,1,15,2013.01,6250.0
38028,(선)깐굴,통영,10700,385.2,2013,1,15,2013.01,5944.44
38029,(선)깐굴,남해,17000,296.4,2013,1,15,2013.01,4473.68
38030,(선)깐굴,통영,15500,118.8,2013,1,15,2013.01,5740.74
38031,(선)깐굴,통영,13900,364.0,2013,1,15,2013.01,5346.15
38032,(선)깐굴,남해,15500,612.9000000000002,2013,1,15,2013.01,5740.74
38033,(선)깐굴,통영,9100,480.0,2013,1,15,2013.01,5687.5
38034,(선)깐굴,삼천포,18300,334.0,2013,1,15,2013.01,9150.0
38035,(선)깐굴,통영,19200,145.0,2013,1,16,2013.01,6620.69
38036,(선)깐굴,삼천포,15600,21.0,2013,1,16,2013.01,7428.57
38037,(선)깐굴,남해,19000,400.0,2013,1,16,2013.01,4750.0
38038,(선)깐굴,통영,12900,214.7,2013,1,16,2013.01,6789.47
38039,(선)깐굴,삼천포,6100,15.4,2013,1,16,2013.01,4357.14
38040,(선)깐굴,통영,10900,776.9,2013,1,16,2013.01,6411.76
38041,(선)깐굴,삼천포,17500,310.0,2013,1,16,2013.01,5645.16
38042,(선)깐굴,통영,8300,260.0,2013,1,16,2013.01,6384.62
38043,(선)깐굴,삼천포,22500,81.7,2013,1,16,2013.01,5232.56
38044,(선)깐굴,삼천포,16600,1101.0,2013,1,16,2013.01,5533.33
38045,(선)깐굴,남해,15600,93.0,2013,1,16,2013.01,5032.26
38046,(선)깐굴,삼천포,7000,21.0,2013,1,16,2013.01,4666.67
38047,(선)깐굴,삼천포,15300,99.0,2013,1,16,2013.01,8500.0
38048,(선)깐굴,삼천포,27000,99.0,2013,1,16,2013.01,8181.82
38049,(선)깐굴,남해,18500,652.4,2013,1,16,2013.01,6607.14
38050,(선)깐굴,통영,17800,450.8,2013,1,16,2013.01,6357.14
38051,(선)깐굴,통영,10000,160.0,2013,1,16,2013.01,6250.0
38052,(선)깐굴,남해,15500,356.40000000000015,2013,1,16,2013.01,5740.74
38053,(선)깐굴,통영,50000,50.0,2013,1,16,2013.01,5000.0
38054,(선)깐굴,삼천포,29500,92.5,2013,1,16,2013.01,7972.97
38055,(선)깐굴,삼천포,13500,11.2,2013,1,16,2013.01,4821.43
38056,(선)깐굴,삼천포,18100,323.0,2013,1,16,2013.01,9526.32
38057,(선)깐굴,통영,15300,360.0,2013,1,16,2013.01,5100.0
38058,(선)깐굴,삼천포,17600,748.1999999999997,2013,1,16,2013.01,6068.97
38059,(선)깐굴,남해,17200,1578.0,2013,1,16,2013.01,5733.33
38060,(선)깐굴,남해,16500,435.0,2013,1,16,2013.01,5689.66
38061,(선)깐굴,삼천포,14700,52.0,2013,1,16,2013.01,5653.85
38062,(선)깐굴,통영,11200,943.2,2013,1,16,2013.01,6222.22
38063,(선)깐굴,남해,17700,68.39999999999999,2013,1,16,2013.01,4657.89
38064,(선)깐굴,통영,18000,108.0,2013,1,16,2013.01,6666.67
38065,(선)깐굴,삼천포,15000,158.0,2013,1,16,2013.01,7500.0
38066,(선)깐굴,남해,17500,75.0,2013,1,17,2013.01,7000.0
38067,(선)깐굴,통영,10000,412.3,2013,1,17,2013.01,5263.16
38068,(선)깐굴,통영,16100,638.0,2013,1,17,2013.01,5551.72
38069,(선)깐굴,통영,10300,1118.6,2013,1,17,2013.01,6058.82
38070,(선)깐굴,삼천포,19000,279.0,2013,1,17,2013.01,6129.03
38071,(선)깐굴,통영,7900,258.7,2013,1,17,2013.01,6076.92
38072,(선)깐굴,삼천포,20400,510.9,2013,1,17,2013.01,5230.77
38073,(선)깐굴,통영,8200,56.0,2013,1,17,2013.01,5857.14
38074,(선)깐굴,삼천포,15700,885.0,2013,1,17,2013.01,5233.33
38075,(선)깐굴,남해,16300,124.0,2013,1,17,2013.01,5258.06
38076,(선)깐굴,삼천포,8200,16.5,2013,1,17,2013.01,5466.67
38077,(선)깐굴,삼천포,14100,57.6,2013,1,17,2013.01,7833.33
38078,(선)깐굴,남해,19000,50.4,2013,1,17,2013.01,6785.71
38079,(선)깐굴,통영,17700,347.2,2013,1,17,2013.01,6321.43
38080,(선)깐굴,삼천포,15400,248.0,2013,1,17,2013.01,7700.0
38081,(선)깐굴,통영,10900,64.0,2013,1,17,2013.01,6812.5
38082,(선)깐굴,통영,50000,50.0,2013,1,17,2013.01,5000.0
38083,(선)깐굴,삼천포,15100,1752.8,2013,1,17,2013.01,5392.86
38084,(선)깐굴,삼천포,19200,332.5,2013,1,17,2013.01,10105.26
38085,(선)깐굴,남해,15200,115.5,2013,1,17,2013.01,4606.06
38086,(선)깐굴,통영,21300,90.0,2013,1,17,2013.01,7100.0
38087,(선)깐굴,남해,18300,386.1,2013,1,17,2013.01,4692.31
38088,(선)깐굴,삼천포,16000,374.1,2013,1,17,2013.01,5517.24
38089,(선)깐굴,삼천포,17900,308.0,2013,1,17,2013.01,4475.0
38090,(선)깐굴,남해,16000,568.4,2013,1,17,2013.01,5517.24
38091,(선)깐굴,통영,11300,1152.0,2013,1,17,2013.01,6277.78
38092,(선)깐굴,통영,17100,432.0,2013,1,17,2013.01,6333.33
38093,(선)깐굴,통영,7800,50.0,2013,1,17,2013.01,7800.0
38094,(선)깐굴,남해,15300,97.2,2013,1,17,2013.01,5666.67
38095,(선)깐굴,남해,16400,1563.0,2013,1,17,2013.01,5466.67
38096,(선)깐굴,남해,16200,151.2,2013,1,18,2013.01,5785.71
38097,(선)깐굴,삼천포,8000,37.5,2013,1,18,2013.01,5333.33
38098,(선)깐굴,남해,16500,279.0,2013,1,18,2013.01,5322.58
38099,(선)깐굴,삼천포,15800,1470.0,2013,1,18,2013.01,5266.67
38100,(선)깐굴,남해,15300,96.0,2013,1,18,2013.01,4781.25
38101,(선)깐굴,삼천포,26000,97.5,2013,1,18,2013.01,6666.67
38102,(선)깐굴,통영,16200,1148.0,2013,1,18,2013.01,5785.71
38103,(선)깐굴,통영,7800,435.5,2013,1,18,2013.01,6000.0
38104,(선)깐굴,삼천포,16000,883.5,2013,1,18,2013.01,5161.29
38105,(선)깐굴,통영,9600,666.4,2013,1,18,2013.01,5647.06
38106,(선)깐굴,통영,9200,180.0,2013,1,18,2013.01,5111.11
38107,(선)깐굴,통영,12000,79.8,2013,1,18,2013.01,6315.79
38108,(선)깐굴,삼천포,19000,178.5,2013,1,18,2013.01,9047.62
38109,(선)깐굴,통영,17000,58.0,2013,1,18,2013.01,5862.07
38110,(선)깐굴,통영,14500,280.0,2013,1,18,2013.01,5178.57
38111,(선)깐굴,삼천포,14000,66.0,2013,1,18,2013.01,7000.0
38112,(선)깐굴,통영,50000,30.0,2013,1,18,2013.01,5000.0
38113,(선)깐굴,삼천포,15200,140.0,2013,1,18,2013.01,5428.57
38114,(선)깐굴,삼천포,15900,357.2,2013,1,18,2013.01,8368.42
38115,(선)깐굴,삼천포,15300,936.7,2013,1,18,2013.01,5275.86
38116,(선)깐굴,통영,7100,130.0,2013,1,18,2013.01,5461.54
38117,(선)깐굴,남해,13600,690.1999999999997,2013,1,18,2013.01,4689.66
38118,(선)깐굴,남해,15000,4.2,2013,1,18,2013.01,7142.86
38119,(선)깐굴,통영,10800,1782.0,2013,1,18,2013.01,6000.0
38120,(선)깐굴,남해,18100,342.0,2013,1,18,2013.01,4763.16
38121,(선)깐굴,통영,15700,405.0,2013,1,18,2013.01,5814.81
38122,(선)깐굴,삼천포,24000,102.0,2013,1,18,2013.01,7058.82
38123,(선)깐굴,남해,15400,194.4,2013,1,18,2013.01,5703.7
38124,(선)깐굴,통영,9300,80.0,2013,1,18,2013.01,5812.5
38125,(선)깐굴,남해,15600,1899.0,2013,1,18,2013.01,5200.0
38126,(선)깐굴,남해,16500,172.0,2013,1,19,2013.01,4125.0
38127,(선)깐굴,통영,50000,50.0,2013,1,19,2013.01,5000.0
38128,(선)깐굴,통영,10400,411.4,2013,1,19,2013.01,6117.65
38129,(선)깐굴,삼천포,16400,604.5,2013,1,19,2013.01,5290.32
38130,(선)깐굴,통영,6800,364.0,2013,1,19,2013.01,5230.77
38131,(선)깐굴,남해,14800,32.0,2013,1,19,2013.01,4625.0
38132,(선)깐굴,삼천포,14500,1806.0,2013,1,19,2013.01,4833.33
38133,(선)깐굴,남해,14700,46.5,2013,1,19,2013.01,4741.94
38134,(선)깐굴,삼천포,5100,30.0,2013,1,19,2013.01,3400.0
38135,(선)깐굴,남해,14200,218.4,2013,1,19,2013.01,5071.43
38136,(선)깐굴,통영,10300,96.0,2013,1,19,2013.01,5150.0
38137,(선)깐굴,통영,15900,879.1999999999997,2013,1,19,2013.01,5678.57
38138,(선)깐굴,삼천포,14300,434.0,2013,1,19,2013.01,5107.14
38139,(선)깐굴,삼천포,16100,188.1,2013,1,19,2013.01,8473.68
38140,(선)깐굴,남해,16300,390.0,2013,1,19,2013.01,4179.49
38141,(선)깐굴,삼천포,13700,965.7,2013,1,19,2013.01,4724.14
38142,(선)깐굴,삼천포,5000,8.0,2013,1,19,2013.01,3125.0
38143,(선)깐굴,남해,14200,1983.0,2013,1,19,2013.01,4733.33
38144,(선)깐굴,남해,14800,1769.0,2013,1,19,2013.01,5103.45
38145,(선)깐굴,통영,10100,1510.2,2013,1,19,2013.01,5611.11
38146,(선)깐굴,통영,15600,928.8,2013,1,19,2013.01,5777.78
38147,(선)깐굴,남해,17500,72.9,2013,1,19,2013.01,6481.48
38148,(선)깐굴,통영,8700,160.0,2013,1,19,2013.01,5437.5
38149,(선)깐굴,삼천포,15800,424.0,2013,1,19,2013.01,7900.0
38150,(선)깐굴,통영,8200,75.0,2013,1,19,2013.01,5466.67
38151,(선)깐굴,통영,14200,232.0,2013,1,21,2013.01,4896.55
38152,(선)깐굴,남해,16200,800.0,2013,1,21,2013.01,4050.0
38153,(선)깐굴,통영,9500,759.9,2013,1,21,2013.01,5588.24
38154,(선)깐굴,삼천포,19700,279.0,2013,1,21,2013.01,6354.84
38155,(선)깐굴,통영,6100,533.0,2013,1,21,2013.01,4692.31
38156,(선)깐굴,통영,5600,42.0,2013,1,21,2013.01,4000.0
38157,(선)깐굴,남해,15700,49.0,2013,1,21,2013.01,4485.71
38158,(선)깐굴,삼천포,12600,1425.0,2013,1,21,2013.01,4200.0
38159,(선)깐굴,남해,12800,148.8,2013,1,21,2013.01,4129.03
38160,(선)깐굴,삼천포,12400,93.6,2013,1,21,2013.01,6888.89
38161,(선)깐굴,남해,12000,364.0,2013,1,21,2013.01,4285.71
38162,(선)깐굴,통영,13900,980.0,2013,1,21,2013.01,4964.29
38163,(선)깐굴,통영,7500,75.0,2013,1,21,2013.01,5000.0
38164,(선)깐굴,삼천포,16400,368.0,2013,1,21,2013.01,8200.0
38165,(선)깐굴,통영,50000,50.0,2013,1,21,2013.01,5000.0
38166,(선)깐굴,삼천포,12800,985.6,2013,1,21,2013.01,4571.43
38167,(선)깐굴,삼천포,12500,229.9,2013,1,21,2013.01,6578.95
38168,(선)깐굴,삼천포,13500,1197.7,2013,1,21,2013.01,4655.17
38169,(선)깐굴,삼천포,10600,14.4,2013,1,21,2013.01,6625.0
38170,(선)깐굴,남해,13800,1464.5,2013,1,21,2013.01,4758.62
38171,(선)깐굴,남해,16000,106.6,2013,1,21,2013.01,3902.44
38172,(선)깐굴,통영,9800,1306.8,2013,1,21,2013.01,5444.44
38173,(선)깐굴,통영,13300,864.0,2013,1,21,2013.01,4925.93
38174,(선)깐굴,통영,4500,45.0,2013,1,21,2013.01,5000.0
38175,(선)깐굴,통영,13000,52.0,2013,1,21,2013.01,5000.0
38176,(선)깐굴,통영,7600,240.0,2013,1,21,2013.01,4750.0
38177,(선)깐굴,남해,12700,1812.0,2013,1,21,2013.01,4233.33
38178,(선)깐굴,삼천포,16600,270.0,2013,1,22,2013.01,8300.0
38179,(선)깐굴,통영,9200,228.0,2013,1,22,2013.01,4842.11
38180,(선)깐굴,통영,16000,87.0,2013,1,22,2013.01,5517.24
38181,(선)깐굴,통영,9900,816.0,2013,1,22,2013.01,5823.53
38182,(선)깐굴,통영,7100,130.0,2013,1,22,2013.01,5461.54
38183,(선)깐굴,삼천포,13000,885.0,2013,1,22,2013.01,4333.33
38184,(선)깐굴,삼천포,10000,57.6,2013,1,22,2013.01,5555.56
38185,(선)깐굴,남해,14700,218.4,2013,1,22,2013.01,5250.0
38186,(선)깐굴,통영,14900,168.0,2013,1,22,2013.01,5321.43
38187,(선)깐굴,남해,13800,654.0,2013,1,22,2013.01,4600.0
38188,(선)깐굴,통영,12200,558.9000000000002,2013,1,22,2013.01,4518.52
38189,(선)깐굴,통영,10300,621.0,2013,1,22,2013.01,5722.22
38190,(선)깐굴,통영,50000,50.0,2013,1,22,2013.01,5000.0
38191,(선)깐굴,삼천포,21800,77.7,2013,1,22,2013.01,5891.89
38192,(선)깐굴,삼천포,11800,70.0,2013,1,22,2013.01,4214.29
38193,(선)깐굴,삼천포,13800,197.6,2013,1,22,2013.01,7263.16
38194,(선)깐굴,통영,11700,390.0,2013,1,22,2013.01,3900.0
38195,(선)깐굴,남해,14700,124.8,2013,1,22,2013.01,3769.23
38196,(선)깐굴,삼천포,14700,504.6,2013,1,22,2013.01,5068.97
38197,(선)깐굴,삼천포,20700,57.0,2013,1,22,2013.01,5447.37
38198,(선)깐굴,남해,12500,1023.7,2013,1,22,2013.01,4310.34
38199,(선)깐굴,남해,16200,512.5,2013,1,22,2013.01,3951.22
38200,(선)깐굴,삼천포,12300,140.8,2013,1,22,2013.01,3843.75
38201,(선)깐굴,통영,12800,114.0,2013,1,23,2013.01,6736.84
38202,(선)깐굴,삼천포,12500,81.0,2013,1,23,2013.01,4629.63
38203,(선)깐굴,통영,12600,423.4,2013,1,23,2013.01,4344.83
38204,(선)깐굴,통영,9300,1191.7,2013,1,23,2013.01,5470.59
38205,(선)깐굴,삼천포,11800,288.3,2013,1,23,2013.01,3806.45
38206,(선)깐굴,통영,6700,156.0,2013,1,23,2013.01,5153.85
38207,(선)깐굴,남해,12000,32.0,2013,1,23,2013.01,3750.0
38208,(선)깐굴,삼천포,11500,810.0,2013,1,23,2013.01,3833.33
38209,(선)깐굴,남해,9700,21.7,2013,1,23,2013.01,3129.03
38210,(선)깐굴,삼천포,11400,63.0,2013,1,23,2013.01,6333.33
38211,(선)깐굴,남해,12100,912.8,2013,1,23,2013.01,4321.43
38212,(선)깐굴,통영,12200,252.0,2013,1,23,2013.01,4357.14
38213,(선)깐굴,남해,11600,1044.0,2013,1,23,2013.01,3866.67
38214,(선)깐굴,남해,14300,120.0,2013,1,23,2013.01,3575.0
38215,(선)깐굴,삼천포,16700,130.0,2013,1,23,2013.01,8350.0
38216,(선)깐굴,통영,50000,50.0,2013,1,23,2013.01,5000.0
38217,(선)깐굴,삼천포,13000,282.7999999999999,2013,1,23,2013.01,4642.86
38218,(선)깐굴,삼천포,15700,427.5,2013,1,23,2013.01,8263.16
38219,(선)깐굴,통영,12000,390.0,2013,1,23,2013.01,4000.0
38220,(선)깐굴,남해,13000,148.2,2013,1,23,2013.01,3333.33
38221,(선)깐굴,삼천포,11600,237.8,2013,1,23,2013.01,4000.0
38222,(선)깐굴,남해,11500,797.5,2013,1,23,2013.01,3965.52
38223,(선)깐굴,남해,14500,410.0,2013,1,23,2013.01,3536.59
38224,(선)깐굴,통영,9000,444.6,2013,1,23,2013.01,5000.0
38225,(선)깐굴,통영,11800,234.9,2013,1,23,2013.01,4370.37
38226,(선)깐굴,남해,13000,54.0,2013,1,23,2013.01,4814.81
38227,(선)깐굴,통영,7500,80.0,2013,1,23,2013.01,4687.5
38228,(선)깐굴,삼천포,8600,28.8,2013,1,23,2013.01,2687.5
38229,(선)깐굴,남해,11600,1101.0,2013,1,24,2013.01,3866.67
38230,(선)깐굴,통영,50000,50.0,2013,1,24,2013.01,5000.0
38231,(선)깐굴,통영,13900,308.0,2013,1,24,2013.01,4964.29
38232,(선)깐굴,삼천포,11800,195.0,2013,1,24,2013.01,3933.33
38233,(선)깐굴,통영,6500,169.0,2013,1,24,2013.01,5000.0
38234,(선)깐굴,삼천포,12000,542.5,2013,1,24,2013.01,3870.97
38235,(선)깐굴,통영,10500,467.5,2013,1,24,2013.01,6176.47
38236,(선)깐굴,통영,11100,285.0,2013,1,24,2013.01,5842.11
38237,(선)깐굴,남해,14600,492.0,2013,1,24,2013.01,3650.0
38238,(선)깐굴,삼천포,9500,16.8,2013,1,24,2013.01,4523.81
38239,(선)깐굴,삼천포,16800,412.0,2013,1,24,2013.01,8400.0
38240,(선)깐굴,남해,11000,135.0,2013,1,24,2013.01,4074.07
38241,(선)깐굴,삼천포,12000,417.2,2013,1,24,2013.01,4285.71
38242,(선)깐굴,삼천포,15500,79.8,2013,1,24,2013.01,8157.89
38243,(선)깐굴,통영,12100,351.0,2013,1,24,2013.01,4033.33
38244,(선)깐굴,삼천포,11300,426.3,2013,1,24,2013.01,3896.55
